ID,Ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
24987,"{24192, 24193, 24195, 25219, 24975, 24976, 24977, 24980, 24981, 24982, 24471, 24984, 24985, 24986, 24987, 24988, 24736, 23977, 23979, 24370, 24371, 24252, 24384, 26058, 24926, 24804, 26349, 26350, 24175, 25848}",,,,,,,,,,
32725,"{32267, 31373, 32271, 32144, 28564, 28565, 29973, 29974, 29975, 31647, 31266, 31650, 31275, 31280, 31281, 30518, 31289, 30272, 32724, 32725, 32726, 31960, 29918, 32100, 32487, 29932, 28271, 28272, 32246, 29949}",,,,,,,,,,
23634,"{23682, 23684, 23622, 23694, 23601, 23569, 23571, 23602, 23634, 23741, 23548, 23677, 23551}",,,,,,,,,,
16782,"{16770, 16772, 15499, 16782, 16783, 16784, 16401, 16910, 16788, 15893, 16789, 16790, 15515, 15900, 15904, 16296, 15915, 16299, 16581, 16582, 16583, 16584, 16839, 16840, 15564, 15571, 16866, 16740, 16496, 15863, 15868}",,,,,,,,,,
20156,"{19200, 19202, 19211, 22160, 21523, 19484, 19485, 21792, 21794, 21795, 19497, 21804, 20271, 20272, 21807, 20282, 20156, 19516, 20284, 20167, 19148, 20304, 19454, 20183, 20184, 20187, 22369, 22625, 22371, 22626, 20197, 22373, 22627, 22376, 22377, 22378, 22628, 22124, 20210, 19443, 20211, 20217, 19453, 19582}",,,,,,,,,,
29386,"{30464, 32514, 32515, 30468, 31246, 29076, 32664, 32153, 32665, 32666, 28962, 30242, 30243, 31010, 31013, 31139, 31016, 31017, 31018, 31019, 32296, 31022, 31406, 31408, 28466, 31027, 31028, 32931, 28093, 32709, 32710, 32711, 29386, 31054, 31447, 32359, 28136, 29034, 29422, 29424, 30451, 28021, 29429, 29430, 32893}",,,,,,,,,,
23595,"{25121, 24451, 25124, 24293, 25125, 25127, 24809, 24810, 25130, 24620, 25131, 24398, 24271, 25132, 25144, 24468, 24311, 23992}",,,,,,,,,,
31575,"{32258, 32259, 30606, 28688, 31781, 31783, 31785, 31274, 32682, 31788, 31789, 31790, 32683, 28850, 30137, 32961, 32450, 31571, 31573, 31574, 31575, 31577, 31580, 31581, 31584, 30692, 31588, 31592, 30699, 30701, 31341, 31090, 31350, 32254, 32255}",,,,,,,,,,
30500,"{31105, 31106, 29955, 29956, 30981, 31107, 31108, 31109, 31489, 31490, 29963, 29964, 29965, 31499, 31500, 31624, 31627, 31122, 31630, 31632, 29718, 31095, 30368, 31622, 30500, 30501, 32164, 30119, 32167, 32168, 30122, 30381, 30126, 30127, 32385, 28484, 30152, 28236, 30156, 30160, 31189, 28502, 29910, 32470, 32349, 32350, 30175, 32351, 32353, 32999, 29928, 30698, 31492, 28915, 30709, 31093, 30711, 28024, 31094, 31098, 31099, 31100, 30717, 31102}",,,,,,,,,,
16236,"{1027, 1156, 1159, 16016, 16145, 1306, 1188, 15533, 1326, 1456, 1457, 15537, 15554, 844, 1101, 16598, 16599, 16600, 15962, 15963, 16230, 16234, 16235, 16236, 16364, 16244}",,,,,,,,,,
17883,"{17792, 17412, 17675, 17420, 18060, 17683, 17431, 17175, 17432, 17434, 18078, 18079, 17190, 17720, 17725, 17726, 17472, 17731, 17220, 17221, 17227, 17489, 17876, 17877, 17622, 17880, 17881, 17883, 17901, 17905, 17906, 17907, 18036, 17910, 17400, 17402}",,,,,,,,,,
17888,"{17094, 17062, 17096, 17095, 17097, 17098, 17170, 17083}",,,,,,,,,,
18092,"{17280, 17281, 2821, 2822, 18067, 18068, 17557, 17558, 17687, 18069, 17561, 17689, 17693, 17566, 2848, 17569, 17570, 17571, 17696, 17697, 17699, 17700, 17576, 17577, 18092, 1985, 17993, 17994, 17995, 17996, 17755, 17756, 2785, 2786, 2787, 2788, 17635, 17636, 17513, 17641, 17650, 2814, 2815}",,,,,,,,,,
20230,"{22784, 20228, 20230, 20238, 20239, 20248, 20249, 20250, 20251, 21019, 21020, 20254, 21023, 21029, 21030, 21031, 21041, 21049, 22333, 21054, 19137, 19272, 19273, 20171, 20172, 19546, 20834, 22767, 20979, 20980, 20986, 20989, 22783}",,,,,,,,,,
16445,"{15619, 15623, 16147, 16153, 16160, 16162, 16420, 16548, 16422, 16039, 16168, 16423, 15658, 16171, 16424, 16549, 16677, 16678, 16679, 15667, 16819, 16442, 15676, 15549, 16444, 16445, 16446, 16448, 15689, 15697, 16593, 16594, 16595, 16602, 16352, 15586, 16612, 15596, 15995}",,,,,,,,,,
2491,"{1802, 1819, 2078, 1822, 2725, 2094, 2224, 2486, 1847, 2491, 2492, 1863, 2514, 1752, 2144, 2145, 2532, 2149, 2152, 2153, 2536, 2030, 2800, 1787, 2428}",,,,,,,,,,
2447,"{2444, 1806, 2191, 2447, 2449, 2194, 2322, 2452, 2198, 2454, 2200, 2456, 2711, 1820, 2205, 2206, 2462, 2080, 1825, 2208, 2723, 2724, 2100, 1979, 1731, 2248, 1999, 1753, 2526, 2654, 1761, 2535, 1777, 1786}",,,,,,,,,,
2475,"{2577, 2578, 2469, 2470, 2216, 2218, 1707, 1708, 2219, 2474, 2223, 2475, 2225, 2476, 2478, 2479, 2480, 2230, 2732, 2735, 2233, 2235, 2734, 2237, 2247, 2249, 2250, 2379, 2253, 2650, 2731, 2417, 2169}",,,,,,,,,,
23558,"{24577, 23982, 24626, 25143, 25145, 25022, 24768, 24257, 25164, 25165, 25166, 25167, 24786, 24292, 24299, 25196, 25197, 24309, 25205, 24439}",,,,,,,,,,
16646,"{16384, 16386, 16645, 16390, 16646, 16647, 16648, 15627, 16020, 16661, 16664, 16795, 16796, 16797, 16030, 15518, 16801, 16802, 15652, 16037, 16293, 16169, 15540, 15542, 15544, 16579, 16453, 16454, 16072, 16208, 16210, 16211, 15575, 16217, 16218, 16473, 16474, 16475, 16476, 16746, 16747, 16748, 16756, 16629, 16757, 16759, 16760, 16633, 16635}",,,,,,,,,,
22755,"{22787, 22788, 22789, 22923, 22164, 19094, 19351, 19622, 20136, 19120, 20145, 22841, 22842, 19131, 22715, 22716, 22717, 22718, 22719, 20164, 22857, 20298, 20299, 22858, 20303, 19288, 19166, 22496, 22497, 22498, 22499, 20196, 22501, 22502, 22503, 22504, 22755, 20202, 20203, 19181}",,,,,,,,,,
17550,"{17538, 17540, 17542, 17805, 17550, 17552, 17553, 17554, 18064, 17812, 18066, 17406, 17955, 18085, 17319, 17195, 17707, 17708, 17710, 17713, 17716, 17727, 17481, 17361, 17496, 17497, 17776, 18034, 18035, 17534}",,,,,,,,,,
31158,"{28418, 28940, 31372, 32930, 29221, 28843, 29227, 31150, 31158, 28472, 31420, 31935, 31937, 28610, 31938, 31941, 31943, 29257, 28621, 32337, 32865, 32866, 28913, 28147, 29300, 30200, 29947, 30207}",,,,,,,,,,
17852,"{17287, 17288, 17301, 17179, 17180, 1441, 17187, 17188, 17830, 17831, 17832, 17835, 18091, 18095, 17851, 17852, 17853, 17214, 17856, 17752, 17760, 17506, 17254, 17520, 17273, 17274}",,,,,,,,,,
16944,"{16929, 17029, 17030, 16967, 16944, 17041, 16946, 16981, 16982, 16986}",,,,,,,,,,
8362,"{7296, 7810, 7237, 8293, 8422, 7273, 8362, 7279, 6512, 9615, 9616, 9236, 6234, 7259, 6621}",,,,,,,,,,
19217,"{22279, 22280, 22282, 22287, 19217, 22290, 22291, 21144, 19502, 22332, 22335, 22336, 22337, 22338, 19527, 22343, 22344, 22346, 22347, 22348, 22349, 22350, 22351, 22353, 19812}",,,,,,,,,,
17701,"{17664, 17665, 17666, 17667, 17668, 18061, 18062, 17556, 17174, 17559, 17560, 17686, 17692, 17916, 17694, 17948, 17949, 17951, 17701, 17574, 17324, 17969, 17461, 17751, 17246, 17633, 17517, 17646, 17652, 17653, 17654, 17655, 17272, 18037, 17659, 17528, 17662}",,,,,,,,,,
2023,"{2688, 2696, 2697, 2698, 2699, 2700, 2841, 1954, 2852, 1967, 2736, 2738, 2739, 2740, 1982, 2001, 2257, 2003, 2259, 2260, 2266, 2011, 2268, 2270, 2271, 2016, 2272, 2273, 2655, 2021, 2023, 2026}",,,,,,,,,,
23762,"{16480, 24992, 24993, 24771, 24996, 24773, 25193, 25194, 16749, 24781, 15920, 23956, 24788, 16118, 16731, 16732, 24990}",,,,,,,,,,
28066,"{31248, 32789, 28066, 32294, 32295, 30248, 30249, 32297, 32298, 28716, 31020, 32553, 32554, 32555, 32185, 32963, 32845, 31330, 31333, 29937, 32632, 29946, 29948, 29950, 29951}",,,,,,,,,,
2508,"{2691, 2693, 2694, 2695, 2481, 2482, 2483, 2484, 2487, 2488, 2489, 2490, 2501, 2504, 2505, 2506, 2507, 2508, 2509, 2510, 2513, 2652, 2656, 2657, 2658, 2659, 2660, 2661}",,,,,,,,,,
1495,"{1640, 1641, 1683, 1620, 1684, 1685, 1686}",,,,,,,,,,
32323,"{32389, 32911, 32148, 32151, 30364, 32674, 32932, 32934, 32424, 28841, 28718, 32688, 32946, 32693, 31161, 32319, 32320, 28737, 32321, 32322, 32323, 32833, 32834, 32968, 32715, 32717, 31055, 28015, 32628, 28917, 28022}",,,,,,,,,,
25282,"{1434, 25509, 26428, 25539, 25540, 25541, 25559, 26214, 26215, 26216, 26219, 26220, 26222, 25839, 25968, 26223, 25971, 26356, 26357}",,,,,,,,,,
30371,"{32646, 32520, 32521, 32522, 32523, 32648, 32652, 32654, 30225, 30362, 32155, 32156, 29854, 30371, 32293, 28584, 29870, 32180, 32181, 32965, 28235, 29899, 32595, 32728, 32477, 32094, 32614, 28788, 30198, 31863, 28538}",,,,,,,,,,
2811,"{2432, 2435, 2565, 2438, 2443, 2836, 2609, 2614, 2615, 2618, 2754, 2431, 2792, 2794, 2668, 2673, 2811, 2812, 2558, 2559}",,,,,,,,,,
22856,"{21504, 20749, 21520, 22935, 21912, 21538, 21539, 22181, 22182, 22183, 22184, 20137, 22185, 22187, 20140, 22188, 20143, 22192, 22194, 22195, 22839, 22840, 22855, 22856, 20301, 20302, 20177, 20307, 19547, 20205, 21494, 21497}",,,,,,,,,,
1163,"{640, 644, 647, 1162, 1163, 1167, 1174, 1448, 1449, 1332, 1334, 1335, 960, 1473, 1476, 1482, 367, 1142, 1146}",,,,,,,,,,
31394,"{31498, 31501, 28179, 30487, 30488, 32793, 32794, 31518, 31391, 28448, 31392, 31394, 32421, 30505, 30382, 31155, 30390, 30391, 32956, 29001, 29011, 28629, 30181, 32242, 28659, 32244}",,,,,,,,,,
25346,"{25895, 26312, 26313, 26381, 26382, 25584, 26384, 26385, 26424, 26331, 26332, 26045, 25534}",,,,,,,,,,
25364,"{25573, 26118, 25832, 26186, 26226, 26196, 26197, 26228, 26230, 26234, 25530, 26236}",,,,,,,,,,
32598,"{31365, 28422, 32394, 31371, 32396, 32542, 28433, 30865, 28435, 28691, 28830, 28831, 28832, 28833, 28834, 29346, 28574, 28965, 28575, 31905, 28854, 31164, 29246, 32190, 32191, 32192, 32193, 31049, 28746, 28625, 32598, 32738, 31203, 31718, 28661, 30843}",,,,,,,,,,
571,"{514, 653, 1425, 1178, 1179, 1180, 924, 1182, 1311, 680, 946, 949, 952, 977, 978, 622, 494, 623, 1271}",,,,,,,,,,
16074,"{16388, 16521, 16522, 16524, 16525, 16655, 16152, 16157, 16173, 16058, 16443, 16447, 16577, 16580, 16070, 15559, 16074, 16854, 16603, 16348, 15581, 16350, 16353, 15970, 16354, 16876, 15992, 15481, 15613, 16638}",,,,,,,,,,
15838,"{16514, 16899, 16516, 16272, 16404, 16408, 16665, 15648, 16557, 16558, 16559, 16566, 16568, 16569, 16862, 16613, 16614, 16615, 16502, 16631, 16893}",,,,,,,,,,
16450,"{16002, 15621, 16911, 16915, 16151, 16281, 16542, 16158, 15655, 16167, 16295, 16567, 15929, 16701, 16702, 16449, 16450, 16455, 16458, 16461, 15704, 16872, 16873, 16621, 16622, 16623, 15604}",,,,,,,,,,
23607,"{25089, 25091, 25092, 23951, 23952, 25215, 24215, 24732, 23969, 23975, 24744, 23981, 25012, 25013, 25014, 24248, 25016, 25017, 23997, 25021, 24267, 24532, 24533, 24919, 24283, 24417, 24546, 24547, 24550, 25063, 24296, 24301, 24310, 25086, 25087}",,,,,,,,,,
8624,"{5766, 8603, 6307, 9123, 7845, 8616, 9128, 9129, 8619, 8620, 7214, 8624, 8626, 8629, 8120, 8893, 7878, 8906, 7887, 8911, 8145, 7892, 7899, 8925, 8926, 7655}",,,,,,,,,,
12953,"{12812, 12953, 12959, 12962, 12973, 13613, 13614, 12976, 13621, 12726, 13622, 13627, 13628, 13630, 13641, 14029, 13134, 14032, 14033, 14034, 14036, 14037, 14038, 13144}",,,,,,,,,,
13882,"{14241, 1319, 1290, 14090, 14483, 13172, 14484, 14006, 1432, 13759}",,,,,,,,,,
14426,"{14340, 14341, 14343, 13210, 12448, 13865, 13868, 13872, 13873, 13875, 13878, 13758, 13765, 13769, 13770, 13389, 13391, 12370, 13401, 14425, 14426, 13404, 14427, 14189, 13170, 13175}",,,,,,,,,,
1622,"{2118, 2234, 2743, 2832, 2132, 2071, 2742, 2135, 2106, 2461}",,,,,,,,,,
29268,"{30087, 29329, 32274, 32275, 32276, 32662, 28320, 31138, 32548, 32037, 32549, 28717, 32947, 31030, 28730, 31038, 28606, 32578, 29268, 29272, 32994, 31717, 31719, 33003, 31726, 29297, 28019}",,,,,,,,,,
32732,"{31491, 31495, 28811, 28812, 28697, 32410, 31388, 32412, 31393, 29730, 30370, 32169, 30509, 30398, 30154, 30155, 32732, 28765, 32761, 28511, 33002, 32243, 31096, 30713, 32762, 31103}",,,,,,,,,,
2751,"{2816, 2305, 2817, 2818, 2312, 2057, 2313, 2845, 2850, 2855, 2601, 2602, 2603, 2604, 2607, 2608, 1972, 2749, 2750, 2751, 2752, 2114, 2766, 2133, 2018, 2020, 2537, 2538, 2542, 2031, 2032, 2543, 2035, 2036, 2547, 2298, 2299, 2300, 2301, 2302}",,,,,,,,,,
423,"{552, 577, 581}",,,,,,,,,,
28693,"{30852, 28552, 31113, 31117, 31118, 28693, 29845, 31125, 32416, 32417, 29862, 31529, 29866, 29872, 31159, 29896, 29897, 30801, 30807, 32599, 28646, 28653, 32880, 32369, 32370, 32371, 32373, 30840}",,,,,,,,,,
19837,"{19714, 19857, 21009, 22808, 21922, 21923, 20262, 20263, 20264, 21036, 21037, 21934, 22445, 22446, 22447, 22448, 19123, 22450, 22452, 22453, 21943, 22454, 20159, 19782, 22087, 22091, 22097, 19286, 19287, 19799, 19316, 20216, 19837, 20990}",,,,,,,,,,
31407,"{32771, 31894, 28445, 29867, 32044, 32685, 32686, 31407, 28208, 32047, 32687, 32943, 31413, 32694, 32695, 31416, 32696, 31293, 31294, 31295, 30793, 31177, 31306, 31818, 31182, 30424, 30425, 31071, 28769, 31202, 30436, 31076, 28518, 30441, 31082, 30189, 31732, 30588}",,,,,,,,,,
32091,"{29280, 29345, 32097, 31843, 28068, 28069, 31846, 29225, 32010, 32091, 32092, 32978, 29239, 31227, 31228, 32093, 32095}",,,,,,,,,,
31077,"{32770, 31890, 31895, 31896, 31909, 32935, 31914, 32814, 32948, 32958, 30785, 30787, 31812, 30663, 30791, 31820, 30418, 30808, 30426, 31070, 28512, 32864, 30434, 30437, 31077, 32871, 32872, 30443, 31083, 30190}",,,,,,,,,,
5874,"{8226, 8227, 8260, 7749, 8515, 7687, 9073, 5874, 8532, 6364}",,,,,,,,,,
1307,{1307},,,,,,,,,,
32602,"{30432, 30788, 31813, 31816, 31819, 32784, 31353, 32602, 32603}",,,,,,,,,,
32011,"{31232, 32704, 32705, 29285, 31238, 32837, 32838, 28075, 28076, 28077, 32011, 29267, 29305, 29275, 29247}",,,,,,,,,,
30430,"{32772, 30438, 31771, 28681, 32909, 31342, 30422, 32986, 30427, 30430, 30431}",,,,,,,,,,
26174,{26174},,,,,,,,,,
1323,"{897, 898, 1411, 900, 1412, 678, 1474, 968, 1322, 907, 1323, 685, 909, 911, 1044, 1047, 697}",,,,,,,,,,
20190,"{20160, 20225, 20226, 20288, 21011, 19227, 20190}",,,,,,,,,,
32894,"{32512, 31110, 31111, 31112, 32777, 31115, 32019, 31127, 32809, 32810, 30789, 32330, 32332, 32333, 32339, 32340, 28631, 32372, 28669, 32894}",,,,,,,,,,
2864,"{2460, 2465, 2119, 2761, 2762, 2251, 2763, 1965, 2764, 2864, 2713, 1977, 2236}",,,,,,,,,,
30210,"{28992, 30210, 32739, 32741, 28614, 28615, 28712, 30502, 31400, 30187, 30192, 30484, 30229, 30363}",,,,,,,,,,
30997,"{32064, 28520, 32617, 31722, 31723, 30997, 32060, 32061}",,,,,,,,,,
16632,"{16919, 16651, 16556, 16652, 16883, 16212, 16532, 16214, 16630, 16632, 16668, 16861, 16222, 16223}",,,,,,,,,,
25659,"{25317, 25261, 25246, 25345}",,,,,,,,,,
1418,"{1475, 1317, 1416, 1417, 1418, 1450, 1451, 590, 593, 1009, 756, 1012, 1398, 1015, 1433, 1402, 635, 1374}",,,,,,,,,,
10096,"{13424, 14424, 14421}",,,,,,,,,,
9338,{9338},,,,,,,,,,
8914,{8914},,,,,,,,,,
16881,"{16018, 16146, 16149, 16662, 16663, 16666, 16811, 16812, 16820, 16700, 16847, 16848, 16601, 16604, 16349, 16868, 16881, 16758, 16637, 16639}",,,,,,,,,,
16698,"{16484, 16166, 16653, 16561, 16914, 16698, 16798}",,,,,,,,,,
32541,"{29900, 28764, 32541}",,,,,,,,,,
2390,"{2304, 2308, 2310, 2833, 2857, 2741, 2744, 2624, 2625, 2626, 2627, 2116, 2390, 2391, 2393, 2394, 2397, 2269, 2399, 2400, 2274, 2296, 2045}",,,,,,,,,,
25633,"{26306, 26308, 26310, 26232, 26303}",,,,,,,,,,
16507,"{16485, 16489, 16503, 16504, 16505, 16507}",,,,,,,,,,
2649,"{2496, 2285, 2649, 2292, 2521, 2523, 2525}",,,,,,,,,,
17123,"{17115, 17123}",,,,,,,,,,
28700,"{28677, 32778, 29036, 28700, 30136, 30395, 28796, 30205}",,,,,,,,,,
1168,"{1249, 17409, 963, 1252, 17413, 18084, 17800, 17849, 17516, 1168, 18097, 1458, 1459, 17331, 1333, 17271, 1464, 1465}",,,,,,,,,,
15865,"{16896, 16129, 24793, 24997, 25191, 25192, 15913, 15882, 16617, 15919, 24784, 15921, 16113, 16114, 15924, 15865, 23995, 24765}",,,,,,,,,,
20138,"{19271, 20265, 20138, 20266, 22153, 22186, 22623, 22890, 21809, 21490, 20147, 20244, 20245, 20276, 21529, 21534, 19551}",,,,,,,,,,
2442,"{2560, 2433, 2436, 2630, 2439, 2472, 2441, 2442, 2632, 2029, 2610, 2706, 2708, 2613}",,,,,,,,,,
32130,"{32096, 32800, 32130, 32132, 32653, 31634, 32178, 32405, 32954, 32476, 32157}",,,,,,,,,,
31384,"{32736, 32673, 32737, 32675, 32928, 28680, 32395, 32716, 33005, 32398, 31984, 28853, 31383, 31384, 28794, 28701}",,,,,,,,,,
1002,{1002},,,,,,,,,,
32993,"{32929, 32993, 29961, 32938, 32790, 32478}",,,,,,,,,,
2783,"{2838, 2726, 2727, 2728, 2729, 2730, 1966, 1969, 2737, 2245, 2246, 2757, 2758, 2759, 2760, 2765, 1998, 2767, 2768, 2781, 2782, 2783, 2784, 2529, 2813}",,,,,,,,,,
2669,"{2112, 2437, 2150, 2123, 2669, 2126, 2670, 2671, 2129, 2130, 2672, 17688, 2109}",,,,,,,,,,
22339,"{22339, 22769, 21014, 22331, 20189, 22334}",,,,,,,,,,
16735,"{957, 16735}",,,,,,,,,,
7298,"{7298, 7301, 8294, 7815, 6635, 7223, 8990, 8991}",,,,,,,,,,
1331,"{800, 18089, 1328, 1329, 1331, 724, 1395, 17850}",,,,,,,,,,
31156,"{28672, 29856, 30374, 28776, 31151, 31152, 30385, 31153, 31955, 31156, 28374, 31162, 31899, 31900, 31902}",,,,,,,,,,
17308,"{17312, 17377, 17384, 17544, 17290, 17355, 18030, 17487, 17488, 18031, 18033, 17308}",,,,,,,,,,
22740,"{20224, 20227, 20240, 20241, 20242, 21015, 19233, 21026, 20267, 20268, 21038, 20154, 20155, 22853, 19270, 20295, 22854, 20169, 22739, 22740, 22741, 22742, 19290, 22758, 20204, 20973}",,,,,,,,,,
16389,"{16389, 16909, 16656, 16562, 16564}",,,,,,,,,,
2512,"{1676, 1702}",,,,,,,,,,
24241,"{23193, 23098, 22981}",,,,,,,,,,
2421,"{2820, 2060, 2063, 2721, 2722, 2220, 2733, 1730, 2243, 2430, 1992, 2380, 2156, 2157, 2798, 2799, 2418, 2419, 2676, 2421, 2422, 2423, 2424, 2425, 2426, 2427, 2677, 2429, 2046, 2678}",,,,,,,,,,
24657,"{23411, 23325, 23515}",,,,,,,,,,
2566,{2566},,,,,,,,,,
16545,"{16545, 16722, 16724, 16917, 16829, 16830}",,,,,,,,,,
22340,"{22340, 21006, 20847, 22768, 20178, 22770, 20280}",,,,,,,,,,
17989,"{2115, 17987, 17988, 17989, 17990, 17991, 17642, 2860, 17369}",,,,,,,,,,
32384,"{32384, 32386, 32388, 32165, 30157, 30195, 30139}",,,,,,,,,,
17567,"{17567, 17568, 17573, 17638, 17419, 17643, 17393, 17521, 17691, 17372, 17565, 17343}",,,,,,,,,,
17680,"{17669, 17673, 18059, 910, 17678, 17680, 17681, 17682, 17685, 17564, 17719, 17879, 17498, 17502, 17387, 17388, 17267, 17397, 17785, 17786}",,,,,,,,,,
14743,"{16832, 16739, 16776, 16778, 16302, 16863}",,,,,,,,,,
25128,"{24802, 25027, 24388, 25122, 24518, 25126, 25128, 24341, 24312, 25146, 24479}",,,,,,,,,,
30593,"{30593, 30605, 30615, 30616, 30621, 31269, 31786, 30507, 32445, 32449, 32962, 32836, 28744, 29002, 32460, 31309, 32078, 32079, 32462, 31314, 31316, 31348, 31349}",,,,,,,,,,
24282,"{24275, 24728, 24282, 24314, 24255}",,,,,,,,,,
32917,"{32960, 32547, 30212, 30196, 32917}",,,,,,,,,,
12930,"{2434, 12930}",,,,,,,,,,
995,{77},,,,,,,,,,
32149,"{31651, 31652, 32858, 31654, 31655, 32268, 32270, 30383, 28721, 28817, 32146, 32149, 32857, 28666, 28636, 30365}",,,,,,,,,,
23294,"{23323, 23294}",,,,,,,,,,
12705,"{10336, 10602, 10309}",,,,,,,,,,
19508,"{19508, 19253}",,,,,,,,,,
16745,"{1028, 16779, 16780, 16781, 16297, 16690, 16691, 16823, 16824, 1469, 16710, 16711, 1121, 1253, 1254, 15590, 16743, 16744, 16745, 16764, 16765}",,,,,,,,,,
21505,"{22304, 21505, 20200, 22251, 20300, 21517, 21903, 20208}",,,,,,,,,,
17222,"{17112, 17047, 17048, 17113, 17086, 17087}",,,,,,,,,,
7833,"{9602, 7683, 7703, 7320, 7833, 6689, 7843, 7598, 7861, 9653, 9654, 7750, 7751, 9543, 9545, 6349, 9300, 6365, 7263, 7907, 5860, 7908, 9063, 7021}",,,,,,,,,,
30795,"{30853, 30217, 30228, 30204, 32415, 31397, 32697, 32698, 32699, 30786, 30790, 30795, 30802, 30293, 32989, 32874, 32114, 28407, 30202, 30203, 31996, 31997, 30206, 30847}",,,,,,,,,,
7628,"{7682, 7628, 7245, 9267, 9268}",,,,,,,,,,
1169,"{1067, 1164, 1169, 1170, 1075, 1172, 1173, 631, 1215}",,,,,,,,,,
16682,"{16737, 16682, 15606}",,,,,,,,,,
996,"{1122, 1060, 996, 1125, 1158, 1242, 1353, 1210, 734}",,,,,,,,,,
32334,"{31738, 32775, 32969, 32461, 32334, 32463, 31730, 30611, 31734, 30618, 32700, 32701, 32702}",,,,,,,,,,
9080,"{6160, 9081, 9080, 9079}",,,,,,,,,,
5799,"{5799, 8875, 8882, 6708, 6391}",,,,,,,,,,
30944,{30944},,,,,,,,,,
23269,"{23520, 23363, 23269, 23463, 23508, 23479, 23518}",,,,,,,,,,
1304,"{1304, 1377, 490, 1183}",,,,,,,,,,
31378,"{31378, 28692, 32397, 31982}",,,,,,,,,,
20259,"{22785, 20194, 20259, 20195, 20260, 22786, 21514, 21515, 19565, 22479, 20275, 22201, 21531, 21533, 22206, 20255}",,,,,,,,,,
23972,"{23972, 24324, 24487, 24808, 24464, 24177, 24401, 23987, 24181, 24183, 24667}",,,,,,,,,,
7738,"{6279, 6280, 9075, 5844, 9077, 7738, 9083}",,,,,,,,,,
24194,"{23402, 23539}",,,,,,,,,,
15235,"{1184, 1379, 15491, 1189, 16229, 1325, 1327, 16657, 15922, 15573, 15578, 16827, 15487}",,,,,,,,,,
1258,"{736, 1216, 1217, 740, 773, 744, 746, 1258, 1259, 1261, 1262, 529, 1235, 758, 1336, 732, 1214, 383}",,,,,,,,,,
29884,"{29884, 2295}",,,,,,,,,,
2854,"{2147, 2854, 2154, 2140, 2159, 2065, 2066, 2160, 2164, 2807, 2808, 2044, 2141, 2847}",,,,,,,,,,
21985,"{21984, 20193, 21985, 19175, 20232, 21513, 22190, 21522, 21527, 22072, 20219}",,,,,,,,,,
20975,"{21000, 21065, 21034, 20975, 20754, 21013, 21053}",,,,,,,,,,
16624,"{16624, 16289, 16370, 16374}",,,,,,,,,,
24543,"{23328, 23458, 23472, 23346, 23386}",,,,,,,,,,
1363,"{1361, 1363, 965}",,,,,,,,,,
11517,"{10848, 10849, 10850, 11142, 10984}",,,,,,,,,,
31043,{26900},,,,,,,,,,
20999,"{21066, 19364, 20999}",,,,,,,,,,
24914,"{23585, 23586, 23755, 23570, 23743}",,,,,,,,,,
32795,"{31776, 32898, 31779, 31780, 32707, 31752, 31759, 31829, 31830, 32822, 31352, 32795}",,,,,,,,,,
15661,"{16874, 15661}",,,,,,,,,,
13864,{13864},,,,,,,,,,
26040,"{26040, 25993, 26033, 26107}",,,,,,,,,,
16262,"{16128, 16256, 15523, 16262, 16316, 15883, 16139, 16141, 16750, 15535, 16308, 16309, 16310, 16312, 16314, 16252, 16255}",,,,,,,,,,
25468,"{25241, 25357, 25358, 25247}",,,,,,,,,,
24218,"{23529, 23530, 23501}",,,,,,,,,,
3888,"{7172, 7302, 7180, 8209, 7835, 6300, 7837, 8738, 8486, 8743, 8870, 8237, 8750, 8240, 8759, 7610, 7101, 7102, 8254, 6853, 8904, 6093, 7886, 7888, 7890, 7636, 7270, 7654, 7657, 7658, 6636, 6261, 7670, 9465, 8954, 8191}",,,,,,,,,,
22095,"{20289, 22084, 20269, 22095, 20243, 20148, 20149, 19223, 20221, 20222, 20223}",,,,,,,,,,
9244,{5480},,,,,,,,,,
14552,{11647},,,,,,,,,,
9074,"{5761, 7691, 1229, 9074, 9076}",,,,,,,,,,
14375,"{13990, 14375}",,,,,,,,,,
17065,{17065},,,,,,,,,,
7225,"{8390, 8423, 7306, 8365, 9230, 9422, 7284, 7796, 8413, 7225, 9272, 8412, 7229, 6143}",,,,,,,,,,
11547,"{11547, 11363}",,,,,,,,,,
25863,"{25863, 24968, 26183, 26413, 26351, 24497, 24019, 24179, 24664, 26171, 26173}",,,,,,,,,,
17052,{17052},,,,,,,,,,
15089,"{15322, 15332, 15252}",,,,,,,,,,
12722,"{13991, 13226, 14251, 12556, 12722, 13363, 12217, 12317}",,,,,,,,,,
8908,"{8908, 8487}",,,,,,,,,,
5356,"{5120, 5121, 5475, 5356, 5659}",,,,,,,,,,
9336,{3961},,,,,,,,,,
18613,"{19842, 22345, 19564, 20812, 22352, 22554, 22942}",,,,,,,,,,
26307,"{26307, 16716, 16718, 16535, 16728, 16729, 16730, 16219}",,,,,,,,,,
16696,"{16696, 16777, 16269, 16275, 16277, 16695, 16280, 16697, 16346, 16347}",,,,,,,,,,
22590,"{22590, 22761, 19138, 22138}",,,,,,,,,,
